Samples	Cancer_type	Correction_accuracy	Similarity_FFPEsig_original	similarity_label	Mutationload_C2T	noise_load	SNR	SNR_label
ColoRect-AdenoCA::SP96129	ColoRect-AdenoCA	0.9659438708688025	0.4273315777709912	Low	4400	10055	0.43759323719542514	Middle
ColoRect-AdenoCA::SP21193	ColoRect-AdenoCA	0.9738211059855872	0.4444706499275288	Low	5213	10022	0.5201556575533826	Middle
ColoRect-AdenoCA::SP18787	ColoRect-AdenoCA	0.9725657820034288	0.40158173903383065	Low	7085	10024	0.706803671189146	High
ColoRect-AdenoCA::SP96114	ColoRect-AdenoCA	0.9554770363769095	0.44569451350188427	Low	6511	9943	0.6548325455094036	High
ColoRect-AdenoCA::SP19582	ColoRect-AdenoCA	0.9248157777139828	0.5747258365652068	Middle	3563	10026	0.355376022341911	Middle
ColoRect-AdenoCA::SP17294	ColoRect-AdenoCA	0.9567365981882069	0.4641502907289011	Low	6631	10180	0.6513752455795678	High
ColoRect-AdenoCA::SP80367	ColoRect-AdenoCA	0.9278039825772222	0.6665351654253958	Middle	3977	10082	0.39446538385241026	Middle
ColoRect-AdenoCA::SP82087	ColoRect-AdenoCA	0.9636678275705528	0.4583313423399333	Low	5586	10188	0.5482921083627798	Middle
ColoRect-AdenoCA::SP80615	ColoRect-AdenoCA	0.9989805210567118	0.4651280803664189	Low	390493	9976	39.1432437850842	High
ColoRect-AdenoCA::SP80271	ColoRect-AdenoCA	0.9749474617912564	0.5078354851390323	Middle	4465	10030	0.44516450648055833	Middle
ColoRect-AdenoCA::SP81172	ColoRect-AdenoCA	0.9108684970520109	0.6957075153193073	Middle	5078	9804	0.517951856385149	Middle
ColoRect-AdenoCA::SP81840	ColoRect-AdenoCA	0.9772409617498226	0.40916642726849095	Low	4308	9834	0.438071995118975	Middle
ColoRect-AdenoCA::SP80657	ColoRect-AdenoCA	0.9746074114546643	0.35962303790540834	Low	4027	9992	0.40302241793434745	Middle
ColoRect-AdenoCA::SP81494	ColoRect-AdenoCA	0.9578593785874103	0.658312108368146	Middle	7703	9972	0.7724628961091055	High
ColoRect-AdenoCA::SP81711	ColoRect-AdenoCA	0.9585491084381147	0.49484392751182743	Middle	7123	10013	0.7113752122241087	High
ColoRect-AdenoCA::SP80423	ColoRect-AdenoCA	0.912475212185534	0.5728703613393242	Middle	5139	9971	0.51539464446896	Middle
ColoRect-AdenoCA::SP80754	ColoRect-AdenoCA	0.9798393854073225	0.40815283261805896	Low	3966	10054	0.39446986274119755	Middle
ColoRect-AdenoCA::SP81440	ColoRect-AdenoCA	0.9785363315925084	0.43902706936472363	Low	3008	10049	0.29933326699174045	Middle
ColoRect-AdenoCA::SP80950	ColoRect-AdenoCA	0.9804736346650882	0.4075443776610822	Low	2814	10055	0.2798607657881651	Middle
ColoRect-AdenoCA::SP82103	ColoRect-AdenoCA	0.9793639192922554	0.3941286326124894	Low	3991	10049	0.39715394566623546	Middle
ColoRect-AdenoCA::SP81137	ColoRect-AdenoCA	0.9308017394491472	0.5935262660029221	Middle	4794	10108	0.4742777997625643	Middle
Eso-AdenoCA::SP111062	Eso-AdenoCA	0.9321650275033042	0.7080366215744641	Middle	4974	9861	0.5044113173106176	Middle
Eso-AdenoCA::SP111006	Eso-AdenoCA	0.91350885423463	0.7370098092130313	Middle	7139	9970	0.7160481444332999	High
Eso-AdenoCA::SP110846	Eso-AdenoCA	0.9270188994516659	0.84474517300191	Middle	3218	10023	0.32106155841564404	Middle
Eso-AdenoCA::SP111086	Eso-AdenoCA	0.929506858750472	0.7670713265972621	Middle	6147	9847	0.6242510409261705	Middle
Eso-AdenoCA::SP111096	Eso-AdenoCA	0.9528294935320614	0.7186730183938697	Middle	4335	10062	0.4308288610614192	Middle
Eso-AdenoCA::SP111058	Eso-AdenoCA	0.9857167934695965	0.7862845057694483	Middle	3704	10076	0.36760619293370383	Middle
Eso-AdenoCA::SP111076	Eso-AdenoCA	0.9355271650018	0.6365760142780161	Middle	3590	10052	0.35714285714285715	Middle
Eso-AdenoCA::SP111098	Eso-AdenoCA	0.9477763068437222	0.7633424465228997	Middle	4297	9968	0.43107945425361155	Middle
Eso-AdenoCA::SP111039	Eso-AdenoCA	0.9105510239566819	0.6969279789235651	Middle	2840	10086	0.28157842554035295	Middle
Eso-AdenoCA::SP111052	Eso-AdenoCA	0.9510121127208919	0.7016722112385759	Middle	1338	10065	0.13293591654247391	Middle
Eso-AdenoCA::SP111166	Eso-AdenoCA	0.9410456108703964	0.6596730291069942	Middle	6174	9891	0.6242038216560509	Middle
Eso-AdenoCA::SP111066	Eso-AdenoCA	0.9906105326567511	0.7465494189339302	Middle	7720	9950	0.7758793969849246	High
Eso-AdenoCA::SP111094	Eso-AdenoCA	0.9496716424846957	0.6675027143530526	Middle	7250	9948	0.728789706473663	High
Eso-AdenoCA::SP110853	Eso-AdenoCA	0.9146586400295147	0.8337846319870819	Middle	6308	9966	0.6329520369255469	Middle
Eso-AdenoCA::SP111051	Eso-AdenoCA	0.9239734388090859	0.7863722686334949	Middle	2228	10069	0.22127321481775747	Middle
Eso-AdenoCA::SP110855	Eso-AdenoCA	0.9207049503431979	0.7216102449084789	Middle	5520	10243	0.5389046177877574	Middle
Eso-AdenoCA::SP111004	Eso-AdenoCA	0.9171335515287538	0.5558800604468275	Middle	6090	10012	0.6082700759089094	Middle
Eso-AdenoCA::SP111078	Eso-AdenoCA	0.9099935706596218	0.7551872203743015	Middle	3087	9882	0.3123861566484517	Middle
Eso-AdenoCA::SP110863	Eso-AdenoCA	0.9319714590087507	0.6936322558985006	Middle	4758	10000	0.4758	Middle
Eso-AdenoCA::SP111013	Eso-AdenoCA	0.9581869674371493	0.6731461499295844	Middle	3323	10030	0.3313060817547358	Middle
Eso-AdenoCA::SP111042	Eso-AdenoCA	0.9137675678168572	0.6930884469711931	Middle	957	10061	0.09511976940661962	Middle
Eso-AdenoCA::SP111040	Eso-AdenoCA	0.9226063711582093	0.8560832368754391	Middle	2863	10194	0.2808514812634883	Middle
Eso-AdenoCA::SP111031	Eso-AdenoCA	0.9092157624248313	0.7641607062969716	Middle	6639	10069	0.6593504816764326	High
Eso-AdenoCA::SP23496	Eso-AdenoCA	0.9793288488124974	0.7969102779296164	Middle	4956	10024	0.49441340782122906	Middle
Eso-AdenoCA::SP111030	Eso-AdenoCA	0.9138650142076754	0.8263215024221338	Middle	5471	9929	0.5510121865243227	Middle
Eso-AdenoCA::SP111019	Eso-AdenoCA	0.9365162154259188	0.8683642211013732	Middle	5182	10089	0.5136287045296858	Middle
Eso-AdenoCA::SP111026	Eso-AdenoCA	0.9428591143930978	0.744049609553375	Middle	5183	9959	0.5204337784918165	Middle
Eso-AdenoCA::SP110860	Eso-AdenoCA	0.9683110340554518	0.8162999922091572	Middle	6340	9964	0.6362906463267763	High
Eso-AdenoCA::SP110851	Eso-AdenoCA	0.90587097219487	0.684308182048799	Middle	6002	10029	0.5984644530860505	Middle
Eso-AdenoCA::SP111170	Eso-AdenoCA	0.9247243620368554	0.7336705999246627	Middle	6018	10127	0.5942529870642836	Middle
Eso-AdenoCA::SP111113	Eso-AdenoCA	0.9658048365484725	0.9083347631267591	Middle	6312	10096	0.6251980982567353	Middle
Eso-AdenoCA::SP110865	Eso-AdenoCA	0.9469820617011871	0.8290886561374031	Middle	12114	9970	1.2150451354062186	High
Eso-AdenoCA::SP111101	Eso-AdenoCA	0.9626228340660814	0.5178614128153609	Middle	5896	10044	0.5870171246515332	Middle
Eso-AdenoCA::SP110859	Eso-AdenoCA	0.9154040342311286	0.7458012083245682	Middle	5821	10049	0.5792616180714499	Middle
Eso-AdenoCA::SP111168	Eso-AdenoCA	0.9343812951445523	0.8502597961172127	Middle	2822	10194	0.2768295075534628	Middle
Eso-AdenoCA::SP111067	Eso-AdenoCA	0.9388263535859238	0.8180971222125075	Middle	2621	10109	0.259273914333762	Middle
Eso-AdenoCA::SP111036	Eso-AdenoCA	0.9430502392180317	0.6654940072561617	Middle	3942	10031	0.3929817565546805	Middle
Eso-AdenoCA::SP111116	Eso-AdenoCA	0.9162579928882567	0.6363977371778007	Middle	6459	9907	0.6519632583022106	High
Eso-AdenoCA::SP111099	Eso-AdenoCA	0.992895580875002	0.6135950295690932	Middle	4990	10114	0.49337551908245997	Middle
Eso-AdenoCA::SP23502	Eso-AdenoCA	0.977600526989753	0.8360793204005863	Middle	9313	10013	0.9300908818535903	High
Eso-AdenoCA::SP111069	Eso-AdenoCA	0.9547839313539044	0.7359860031140512	Middle	6359	9884	0.6433630109267503	High
Eso-AdenoCA::SP111043	Eso-AdenoCA	0.9551214555295684	0.653067239775653	Middle	6102	10097	0.6043379221550955	Middle
Eso-AdenoCA::SP111024	Eso-AdenoCA	0.9303063761455718	0.7479280469157095	Middle	4098	10128	0.4046208530805687	Middle
Eso-AdenoCA::SP111011	Eso-AdenoCA	0.9626334378376227	0.776616654502398	Middle	4752	9973	0.47648651358668404	Middle
Eso-AdenoCA::SP111082	Eso-AdenoCA	0.9636299324145086	0.7478471626212335	Middle	4162	10011	0.4157426830486465	Middle
Eso-AdenoCA::SP111074	Eso-AdenoCA	0.9623524985167697	0.8077590745816303	Middle	4614	9978	0.4624173180998196	Middle
Eso-AdenoCA::SP110845	Eso-AdenoCA	0.9600263549317589	0.7101939955611278	Middle	6129	10171	0.6025956149837775	Middle
Eso-AdenoCA::SP110857	Eso-AdenoCA	0.9578971868471421	0.6295605530651955	Middle	4380	9980	0.43887775551102204	Middle
Eso-AdenoCA::SP111080	Eso-AdenoCA	0.9412435588956007	0.736580640670202	Middle	3433	10037	0.34203447245192786	Middle
Eso-AdenoCA::SP23506	Eso-AdenoCA	0.9075203129630158	0.6968184185571278	Middle	2077	10034	0.20699621287622086	Middle
Eso-AdenoCA::SP111075	Eso-AdenoCA	0.9104196147616886	0.6594333387735474	Middle	4510	10184	0.4428515318146112	Middle
Eso-AdenoCA::SP111112	Eso-AdenoCA	0.9392778314850316	0.7490478606637507	Middle	4136	10051	0.4115013431499353	Middle
Eso-AdenoCA::SP111001	Eso-AdenoCA	0.9582618690733942	0.7316823717734429	Middle	11645	10019	1.1622916458728416	High
Eso-AdenoCA::SP111027	Eso-AdenoCA	0.9552672584757212	0.7152293758058994	Middle	2669	10145	0.263085263676688	Middle
Eso-AdenoCA::SP111117	Eso-AdenoCA	0.9757340010133408	0.7399765853718978	Middle	11565	9882	1.1703096539162112	High
Eso-AdenoCA::SP110842	Eso-AdenoCA	0.9467297588467466	0.6307044316331712	Middle	6484	9973	0.6501554196330092	High
Eso-AdenoCA::SP111173	Eso-AdenoCA	0.9598957204130197	0.90299420820969	Middle	8824	10066	0.8766143453208822	High
Eso-AdenoCA::SP111070	Eso-AdenoCA	0.9390069807247245	0.6228175225923129	Middle	5531	10044	0.5506770211071287	Middle
Eso-AdenoCA::SP110847	Eso-AdenoCA	0.9670219852378694	0.523959081134947	Middle	6496	9964	0.6519470092332397	High
Eso-AdenoCA::SP111077	Eso-AdenoCA	0.9202488976811855	0.6985010915470107	Middle	8547	9855	0.867275494672755	High
Eso-AdenoCA::SP111091	Eso-AdenoCA	0.9737937204434621	0.8030507498646793	Middle	8113	10147	0.7995466640386321	High
Eso-AdenoCA::SP111072	Eso-AdenoCA	0.9653748292986777	0.6381570027115981	Middle	3702	10015	0.36964553170244635	Middle
Eso-AdenoCA::SP111084	Eso-AdenoCA	0.9184096237473753	0.8575961089763795	Middle	5089	10028	0.5074790586358197	Middle
Eso-AdenoCA::SP23504	Eso-AdenoCA	0.9936105966317006	0.6770888971714302	Middle	5970	9736	0.6131881676253081	Middle
Eso-AdenoCA::SP23500	Eso-AdenoCA	0.9803679302855361	0.5468874355638877	Middle	2786	10032	0.27771132376395535	Middle
Eso-AdenoCA::SP111029	Eso-AdenoCA	0.9051807273552102	0.6716864346191735	Middle	1961	9991	0.19627664898408567	Middle
Eso-AdenoCA::SP111175	Eso-AdenoCA	0.952027054060887	0.6732948771093238	Middle	9940	9973	0.9966910658778703	High
Eso-AdenoCA::SP111049	Eso-AdenoCA	0.9639557930037418	0.5455041269642258	Middle	6842	10131	0.6753528773072747	High
Eso-AdenoCA::SP23498	Eso-AdenoCA	0.934414155255924	0.6811240097059109	Middle	6449	10018	0.643741265721701	High
Eso-AdenoCA::SP111002	Eso-AdenoCA	0.9797697071146076	0.7909978322305429	Middle	2244	9941	0.22573181772457498	Middle
Eso-AdenoCA::SP110866	Eso-AdenoCA	0.9655783178804238	0.5929270580611239	Middle	3794	9951	0.38126821424982416	Middle
Eso-AdenoCA::SP111035	Eso-AdenoCA	0.9481916486656851	0.7571395075718235	Middle	4692	10040	0.46733067729083666	Middle
Eso-AdenoCA::SP111009	Eso-AdenoCA	0.9806695790901983	0.5658263429424768	Middle	3171	10167	0.31189141339628207	Middle
Eso-AdenoCA::SP111114	Eso-AdenoCA	0.9644000369723599	0.6861690236830185	Middle	10727	10012	1.071414302836596	High
Eso-AdenoCA::SP111000	Eso-AdenoCA	0.9494586847356805	0.6568374716014597	Middle	4336	9955	0.43556002009040684	Middle
Eso-AdenoCA::SP111045	Eso-AdenoCA	0.9773358256910585	0.4993527135101721	Middle	4435	10122	0.4381545149180004	Middle
Eso-AdenoCA::SP110861	Eso-AdenoCA	0.9720317282579911	0.7037136771546653	Middle	3800	10028	0.3789389708815317	Middle
Eso-AdenoCA::SP111047	Eso-AdenoCA	0.9244632569772462	0.7870355498484449	Middle	12932	10029	1.2894605643633463	High
Eso-AdenoCA::SP111088	Eso-AdenoCA	0.9662120389745703	0.5761379361201675	Middle	4739	9834	0.4818995322351027	Middle
Eso-AdenoCA::SP111056	Eso-AdenoCA	0.9327744747135862	0.7426823179302613	Middle	6726	10108	0.6654135338345865	High
Eso-AdenoCA::SP111089	Eso-AdenoCA	0.9393344695073349	0.7334992411023478	Middle	3973	9822	0.4045001018122582	Middle
Eso-AdenoCA::SP111038	Eso-AdenoCA	0.9163436015902938	0.8477387742177694	Middle	7620	9964	0.7647531112003212	High
Eso-AdenoCA::SP110849	Eso-AdenoCA	0.9492423671768573	0.7993312444928053	Middle	5300	10158	0.5217562512305572	Middle
Eso-AdenoCA::SP111057	Eso-AdenoCA	0.9663394165575798	0.6615104142469234	Middle	3389	9823	0.3450066171230785	Middle
Eso-AdenoCA::SP111119	Eso-AdenoCA	0.9353317520142329	0.7657676651933518	Middle	6570	9800	0.6704081632653062	High
Eso-AdenoCA::SP111095	Eso-AdenoCA	0.9565786292600065	0.6120962469924616	Middle	5382	9979	0.5393325984567592	Middle
Head-SCC::SP31046	Head-SCC	0.9165181944458501	0.7285627549559976	Middle	1397	9976	0.14003608660785885	Middle
Head-SCC::SP31334	Head-SCC	0.9843068699167095	0.7364969929409559	Middle	4971	9975	0.49834586466165415	Middle
Head-SCC::SP30011	Head-SCC	0.9342133133384557	0.7779047099124288	Middle	2404	9780	0.2458077709611452	Middle
Head-SCC::SP31174	Head-SCC	0.9235947982682998	0.8127809827026988	Middle	2940	10018	0.29347175084847277	Middle
Head-SCC::SP32662	Head-SCC	0.9615497501387784	0.7828675995594985	Middle	5477	9947	0.5506182768673972	Middle
Head-SCC::SP31126	Head-SCC	0.9500222151325212	0.8259877606565514	Middle	3570	10297	0.3467029231815092	Middle
Head-SCC::SP32958	Head-SCC	0.9981078051850596	0.6576041115376436	Middle	6097	10114	0.602827763496144	Middle
Head-SCC::SP31422	Head-SCC	0.9571162909009273	0.8453697418650397	Middle	5053	10166	0.49704898681880777	Middle
Head-SCC::SP33496	Head-SCC	0.9977687161273538	0.62245585393515	Middle	21344	9850	2.1669035532994925	High
Head-SCC::SP34005	Head-SCC	0.9462617158499322	0.7755061392778191	Middle	1568	10098	0.15527827292533175	Middle
Head-SCC::SP30113	Head-SCC	0.9498291826353782	0.9802996205772216	High	15621	10198	1.5317709354775446	High
Head-SCC::SP31030	Head-SCC	0.9968020863122523	0.6444151383318427	Middle	15160	10055	1.5077076081551466	High
Head-SCC::SP33544	Head-SCC	0.9447610410887683	0.8751540168405161	Middle	8735	10145	0.8610152784622968	High
Head-SCC::SP33688	Head-SCC	0.998745369963538	0.6001619908745438	Middle	17810	9973	1.785821718640329	High
Head-SCC::SP30907	Head-SCC	0.9242492186098425	0.9420616574807826	Middle	3097	10035	0.30861983059292475	Middle
Head-SCC::SP30185	Head-SCC	0.9873136351646945	0.6985709706046649	Middle	2685	9998	0.26855371074214845	Middle
Head-SCC::SP33837	Head-SCC	0.9570816024698486	0.7528735890746165	Middle	1798	9867	0.18222357352792135	Middle
Head-SCC::SP31790	Head-SCC	0.9099020643818618	0.743421748243229	Middle	2895	10069	0.2875161386433608	Middle
Head-SCC::SP30143	Head-SCC	0.9756645575810592	0.7176263973007062	Middle	3509	9995	0.35107553776888445	Middle
Head-SCC::SP30493	Head-SCC	0.9966322059620452	0.6273905877370307	Middle	7605	9900	0.7681818181818182	High
Head-SCC::SP32014	Head-SCC	0.9404687839461932	0.7394210006121709	Middle	1911	9912	0.19279661016949154	Middle
Head-SCC::SP30332	Head-SCC	0.9129175076039073	0.9759085837118674	High	10910	9914	1.100463990316724	High
Head-SCC::SP31814	Head-SCC	0.9748198814450089	0.8402965892888852	Middle	2462	10041	0.24519470172293598	Middle
Head-SCC::SP29987	Head-SCC	0.9287421899775761	0.8492838202206829	Middle	5411	9907	0.5461794690622792	Middle
Head-SCC::SP30083	Head-SCC	0.9848125447770588	0.7339514864360006	Middle	2376	10081	0.23569090368019047	Middle
Head-SCC::SP32742	Head-SCC	0.9961876050805188	0.6555525666183538	Middle	10040	9949	1.009146647904312	High
Head-SCC::SP115162	Head-SCC	0.9698658217331757	0.7505511106858951	Middle	1871	9892	0.18914274160938133	Middle
Head-SCC::SP29940	Head-SCC	0.9856706779314787	0.7372609346279069	Middle	4015	10043	0.39978094194961666	Middle
Head-SCC::SP30843	Head-SCC	0.9665818089524596	0.5308495791676411	Middle	1624	10030	0.16191425722831507	Middle
Head-SCC::SP31190	Head-SCC	0.9209674232375935	0.8650140733776179	Middle	3711	9948	0.3730398069963812	Middle
Head-SCC::SP30077	Head-SCC	0.9730874152457322	0.8355349912956667	Middle	7028	10015	0.7017473789316026	High
Head-SCC::SP32694	Head-SCC	0.9779087510397013	0.7524766602852022	Middle	7591	9776	0.7764934533551555	High
Head-SCC::SP33774	Head-SCC	0.9528879636325389	0.6886774614003908	Middle	2262	10042	0.22525393347938658	Middle
Head-SCC::SP30093	Head-SCC	0.9314608990909795	0.7151539767980931	Middle	2218	9939	0.22316128383137138	Middle
Head-SCC::SP33094	Head-SCC	0.9440410234828638	0.828379864111683	Middle	4767	10079	0.4729635876575057	Middle
Head-SCC::SP30803	Head-SCC	0.9985907148125979	0.6050082476977954	Middle	23718	10095	2.349479940564636	High
Head-SCC::SP30675	Head-SCC	0.9461877070354181	0.9795521025495275	High	12200	9965	1.2242849974912193	High
Head-SCC::SP31854	Head-SCC	0.9797702017538583	0.835427768943526	Middle	11239	9904	1.1347940226171245	High
Head-SCC::SP30213	Head-SCC	0.9969806049992112	0.6559720951436692	Middle	3759	9984	0.37650240384615385	Middle
Head-SCC::SP117260	Head-SCC	0.9583659630162525	0.7789796539139684	Middle	2266	10044	0.2256073277578654	Middle
Head-SCC::SP117124	Head-SCC	0.9441251235642185	0.7352007529452257	Middle	3655	9985	0.3660490736104156	Middle
Head-SCC::SP117932	Head-SCC	0.9847069965486938	0.7139770587334517	Middle	5634	10127	0.556334551199763	Middle
Head-SCC::SP117189	Head-SCC	0.9170192304884253	0.7055471341248913	Middle	1015	9951	0.10199979901517435	Middle
Head-SCC::SP117779	Head-SCC	0.9596445012141608	0.7549045817640451	Middle	2535	10142	0.24995070005915992	Middle
Head-SCC::SP117681	Head-SCC	0.9554460219935761	0.7258613249216843	Middle	1352	9968	0.13563402889245585	Middle
Head-SCC::SP117408	Head-SCC	0.9601960679485703	0.7758485641896329	Middle	2059	9908	0.2078118691966088	Middle
Head-SCC::SP118015	Head-SCC	0.9593168171788505	0.7688717571109928	Middle	2498	10029	0.2490776747432446	Middle
Head-SCC::SP117509	Head-SCC	0.9785972762179871	0.7499659507951866	Middle	6995	9996	0.699779911964786	High
Head-SCC::SP117482	Head-SCC	0.9981420353857028	0.6405361352480872	Middle	10838	9849	1.100416285917352	High
Head-SCC::SP117003	Head-SCC	0.9840512602133984	0.7546204668638873	Middle	5065	10066	0.5031790184780449	Middle
Kidney-ChRCC::SP123975	Kidney-ChRCC	0.9986147682972097	0.2396857300056871	Low	26398	9727	2.7138891744628353	High
Kidney-ChRCC::SP124044	Kidney-ChRCC	0.9079940410407308	0.5291006973549435	Middle	705	9784	0.07205641864268193	Middle
Kidney-ChRCC::SP123972	Kidney-ChRCC	0.9051612160959934	0.8973280903210172	Middle	1711	10099	0.16942271512030893	Middle
Kidney-ChRCC::SP123850	Kidney-ChRCC	0.931051474180156	0.5826260130711635	Middle	838	10022	0.08361604470165636	Middle
Kidney-ChRCC::SP123884	Kidney-ChRCC	0.9615648316890151	0.5176243640521206	Middle	965	10009	0.09641322809471475	Middle
Kidney-ChRCC::SP123964	Kidney-ChRCC	0.9176429898435121	0.5646126594191128	Middle	896	10003	0.08957312806158152	Middle
Kidney-ChRCC::SP123846	Kidney-ChRCC	0.91832137199201	0.5795134164380384	Middle	804	10153	0.07918841721658623	Middle
Kidney-ChRCC::SP123897	Kidney-ChRCC	0.926829399266995	0.3468658286753076	Low	933	9975	0.09353383458646616	Middle
Kidney-ChRCC::SP123852	Kidney-ChRCC	0.9241376000834782	0.44332437637842603	Low	905	10044	0.09010354440461968	Middle
Kidney-ChRCC::SP123998	Kidney-ChRCC	0.9285395357121189	0.6169858962153987	Middle	878	9731	0.09022710923851608	Middle
Kidney-ChRCC::SP123988	Kidney-ChRCC	0.929232669462339	0.6196872398447503	Middle	1579	9863	0.16009327790733044	Middle
Kidney-ChRCC::SP124033	Kidney-ChRCC	0.9199254059837346	0.42998700354537434	Low	752	9984	0.07532051282051282	Middle
Kidney-ChRCC::SP123892	Kidney-ChRCC	0.9606638595289857	0.4055771100907657	Low	838	9924	0.08444175735590488	Middle
Kidney-ChRCC::SP123840	Kidney-ChRCC	0.9585479280168001	0.42735116506701504	Low	825	10019	0.08234354726020561	Middle
Kidney-ChRCC::SP123969	Kidney-ChRCC	0.9310206342829809	0.5883482734895588	Middle	994	10110	0.09831849653808111	Middle
Kidney-ChRCC::SP123882	Kidney-ChRCC	0.9545403705786252	0.4128766829582544	Low	971	9921	0.0978731982663038	Middle
Kidney-ChRCC::SP123894	Kidney-ChRCC	0.9634638795256001	0.687776263315584	Middle	1133	10097	0.11221154798454987	Middle
Kidney-ChRCC::SP123870	Kidney-ChRCC	0.9658382841517389	0.419396622107483	Low	432	10033	0.043057908900627925	Middle
Kidney-ChRCC::SP123844	Kidney-ChRCC	0.9235001966527328	0.6003439892865858	Middle	725	10045	0.07217521154803384	Middle
Kidney-ChRCC::SP123872	Kidney-ChRCC	0.98222728568972	0.6313078736583939	Middle	1537	10102	0.15214808948723024	Middle
Kidney-ChRCC::SP123874	Kidney-ChRCC	0.9360226305082556	0.6060358437628224	Middle	638	10126	0.063006122852064	Middle
Kidney-ChRCC::SP123836	Kidney-ChRCC	0.935118212113215	0.5103383377919491	Middle	977	10021	0.0974952599540964	Middle
Kidney-RCC::SP39594	Kidney-RCC	0.9268284972051306	0.949083283936651	High	1180	10062	0.11727290797058239	Middle
Kidney-RCC::SP41453	Kidney-RCC	0.9139337493861551	0.9060762474773516	Middle	1082	9855	0.1097919837645865	Middle
Kidney-RCC::SP36586	Kidney-RCC	0.9368123508240216	0.8775876516498492	Middle	995	10117	0.0983493130374617	Middle
Kidney-RCC::SP37432	Kidney-RCC	0.9605426801168169	0.8762672909992613	Middle	1558	9928	0.15692989524576953	Middle
Kidney-RCC::SP39102	Kidney-RCC	0.9469258661604049	0.8927526355373937	Middle	1457	10128	0.14385860979462875	Middle
Kidney-RCC::SP34246	Kidney-RCC	0.9244249929347825	0.9355258884261036	Middle	1572	9918	0.15849969751966123	Middle
Kidney-RCC::SP35412	Kidney-RCC	0.9228686632804397	0.9273598739631949	Middle	1776	10060	0.17654075546719683	Middle
Kidney-RCC::SP36218	Kidney-RCC	0.9083741730090387	0.9095019167721117	Middle	1125	9775	0.11508951406649616	Middle
Kidney-RCC::SP43770	Kidney-RCC	0.9461315663821053	0.9036156902824573	Middle	1203	10046	0.11974915389209635	Middle
Kidney-RCC::SP97249	Kidney-RCC	0.9207310255814177	0.8537170602958695	Middle	2057	10006	0.20557665400759545	Middle
Kidney-RCC::SP97124	Kidney-RCC	0.9292789376346489	0.9759129317912838	High	1726	10013	0.17237591131529012	Middle
Kidney-RCC::SP43822	Kidney-RCC	0.9789857313731675	0.8387886569656768	Middle	1610	10129	0.15894955079474776	Middle
Kidney-RCC::SP109544	Kidney-RCC	0.9279146934984036	0.8475243542949931	Middle	1266	9935	0.12742828384499244	Middle
Kidney-RCC::SP97104	Kidney-RCC	0.925876663457448	0.9133475398160831	Middle	1848	9866	0.18730995337522804	Middle
Kidney-RCC::SP109457	Kidney-RCC	0.9444081071880374	0.8043836543929135	Middle	1876	9979	0.18799478905701975	Middle
Kidney-RCC::SP97243	Kidney-RCC	0.9251570109046707	0.9355795755367262	Middle	1151	10150	0.11339901477832512	Middle
Kidney-RCC::SP97145	Kidney-RCC	0.9448942888078249	0.8709233107205568	Middle	650	9910	0.06559031281533804	Middle
Kidney-RCC::SP43532	Kidney-RCC	0.9168937808315571	0.9415486069111969	Middle	1113	10016	0.11112220447284345	Middle
Kidney-RCC::SP102795	Kidney-RCC	0.9213029306468522	0.8793575217992435	Middle	2436	9976	0.2441860465116279	Middle
Kidney-RCC::SP102827	Kidney-RCC	0.9138651117746526	0.9389560146562648	Middle	1908	9945	0.19185520361990951	Middle
Kidney-RCC::SP103507	Kidney-RCC	0.9249301146424159	0.9157252337165356	Middle	1891	10098	0.18726480491186373	Middle
Kidney-RCC::SP103416	Kidney-RCC	0.9333583151322078	0.8957903127609116	Middle	1682	10107	0.16641931334718513	Middle
Kidney-RCC::SP103005	Kidney-RCC	0.9422409095007657	0.8526448073358289	Middle	1298	9850	0.13177664974619288	Middle
Kidney-RCC::SP102945	Kidney-RCC	0.919075128738777	0.8567956108744899	Middle	1322	9958	0.13275758184374373	Middle
Kidney-RCC::SP103706	Kidney-RCC	0.9325888014103618	0.947233559629896	High	1694	9922	0.17073170731707318	Middle
Kidney-RCC::SP102897	Kidney-RCC	0.9739699537069592	0.5010088389235358	Middle	11741	9892	1.1869187221997575	High
Kidney-RCC::SP103715	Kidney-RCC	0.9309280091803382	0.908009306598337	Middle	1320	10024	0.13168395849960096	Middle
Kidney-RCC::SP103300	Kidney-RCC	0.9347945764650148	0.9573486215643909	High	1659	9945	0.16681749622926093	Middle
Kidney-RCC::SP102913	Kidney-RCC	0.9724285784715049	0.9089307125302291	Middle	2509	9976	0.25150360866078586	Middle
Kidney-RCC::SP102804	Kidney-RCC	0.9120636489525977	0.922875789398695	Middle	1870	10061	0.1858662160819004	Middle
Kidney-RCC::SP102957	Kidney-RCC	0.9455387239470263	0.9349032679281235	Middle	1789	9850	0.1816243654822335	Middle
Kidney-RCC::SP103156	Kidney-RCC	0.904773493205558	0.932715576838666	Middle	1582	10039	0.15758541687419067	Middle
Kidney-RCC::SP103673	Kidney-RCC	0.9325915506677211	0.9346672184103115	Middle	1654	9817	0.16848324335336662	Middle
Kidney-RCC::SP103065	Kidney-RCC	0.9135237151051294	0.9389763489157104	Middle	1884	9754	0.19315152757842935	Middle
Kidney-RCC::SP103221	Kidney-RCC	0.9196650632476602	0.9378810614332198	Middle	2107	9937	0.21203582570192211	Middle
