Samples	Cancer_type	Correction_accuracy	Similarity_FFPEsig_original	similarity_label	Mutationload_C2T	noise_load	SNR	SNR_label
Eso-AdenoCA::SP111049	Eso-AdenoCA	0.9027027398556955	0.9375854578119773	High	6842	10087	0.678298800436205	High
Eso-AdenoCA::SP23498	Eso-AdenoCA	0.9293260621107285	0.8871294070866615	Middle	6449	9886	0.6523366376694315	High
Eso-AdenoCA::SP111002	Eso-AdenoCA	0.912924478218285	0.78847332671321	Middle	2244	10120	0.2217391304347826	Middle
Eso-AdenoCA::SP110866	Eso-AdenoCA	0.9512343172844401	0.9194360431524349	Middle	3794	9948	0.3813831926015279	Middle
Eso-AdenoCA::SP111035	Eso-AdenoCA	0.9377542976985692	0.8163773484316711	Middle	4692	9906	0.47365233192004846	Middle
Eso-AdenoCA::SP111000	Eso-AdenoCA	0.9054351428494235	0.8984408711693299	Middle	4336	10086	0.429902835613722	Middle
Eso-AdenoCA::SP111045	Eso-AdenoCA	0.9375627203872312	0.9300348596620753	Middle	4435	9844	0.45052824055262086	Middle
Eso-AdenoCA::SP111047	Eso-AdenoCA	0.9080624669445103	0.7251447817115713	Middle	12932	10018	1.2908764224396088	High
Eso-AdenoCA::SP111088	Eso-AdenoCA	0.9377017827386386	0.9320771219196383	Middle	4739	10032	0.4723883572567783	Middle
Eso-AdenoCA::SP111089	Eso-AdenoCA	0.9022079162956282	0.8382361774887332	Middle	3973	10008	0.396982414068745	Middle
Eso-AdenoCA::SP111038	Eso-AdenoCA	0.956470351247968	0.6984413490709699	Middle	7620	10081	0.7558773931157623	High
Eso-AdenoCA::SP110849	Eso-AdenoCA	0.9179009777039399	0.7254886234206148	Middle	5300	10220	0.5185909980430529	Middle
Eso-AdenoCA::SP111164	Eso-AdenoCA	0.9584726786879492	0.8481092518332396	Middle	7017	10008	0.7011390887290168	High
Eso-AdenoCA::SP111057	Eso-AdenoCA	0.9513635432369794	0.8991358253159598	Middle	3389	10011	0.33852761961841976	Middle
Eso-AdenoCA::SP111119	Eso-AdenoCA	0.9253811988098914	0.8159049445406105	Middle	6570	9989	0.65772349584543	High
Eso-AdenoCA::SP111064	Eso-AdenoCA	0.9436146314487714	0.8294982876167564	Middle	6784	10029	0.6764383288463456	High
Head-SCC::SP29914	Head-SCC	0.9639624083333965	0.6212515933569378	Middle	7265	10051	0.7228136503830465	High
Head-SCC::SP31334	Head-SCC	0.9822419528037691	0.3841001391302397	Low	4971	10143	0.4900916888494528	Middle
Head-SCC::SP31174	Head-SCC	0.9082287091820156	0.7405897903858613	Middle	2940	10033	0.2930329911292734	Middle
Head-SCC::SP32662	Head-SCC	0.9670688866138963	0.49400799765882697	Middle	5477	9990	0.5482482482482482	Middle
Head-SCC::SP31126	Head-SCC	0.9149241684101499	0.6891177546429842	Middle	3570	9859	0.36210569023227507	Middle
Head-SCC::SP32958	Head-SCC	0.9872045876125192	0.5130676092953025	Middle	6097	10144	0.601044952681388	Middle
Head-SCC::SP33496	Head-SCC	0.9986884180305708	0.24997579870538142	Low	21344	9975	2.139749373433584	High
Head-SCC::SP30113	Head-SCC	0.9888359998779178	0.4396527775869701	Low	15621	9926	1.573745718315535	High
Head-SCC::SP31030	Head-SCC	0.9831398408478633	0.36369312883727156	Low	15160	9841	1.5404938522507876	High
Head-SCC::SP33544	Head-SCC	0.9846149744462438	0.42514028983912716	Low	8735	9985	0.8748122183274912	High
Head-SCC::SP33688	Head-SCC	0.9984478356429842	0.24076842697078474	Low	17810	9849	1.8083054117169255	High
Head-SCC::SP30907	Head-SCC	0.9695477064380539	0.5870771418015853	Middle	3097	9764	0.31718557968045885	Middle
Head-SCC::SP30185	Head-SCC	0.968124505101254	0.44707412630027615	Low	2685	10029	0.2677236015554891	Middle
Head-SCC::SP33837	Head-SCC	0.9649819366636845	0.720934841966707	Middle	1798	10116	0.17773823645709766	Middle
Head-SCC::SP31790	Head-SCC	0.9332287319816176	0.8405088219287399	Middle	2895	9963	0.29057512797350193	Middle
Head-SCC::SP30493	Head-SCC	0.9912686263763941	0.3508662913561481	Low	7605	10044	0.757168458781362	High
Head-SCC::SP32014	Head-SCC	0.9443207655723616	0.8562628253517612	Middle	1911	10020	0.19071856287425148	Middle
Head-SCC::SP30332	Head-SCC	0.9933394987839301	0.48022716731034937	Low	10910	10033	1.0874115419116914	High
Head-SCC::SP31814	Head-SCC	0.9764513551932328	0.5057894177235983	Middle	2462	9988	0.24649579495394475	Middle
Head-SCC::SP29987	Head-SCC	0.9188266999121258	0.715176544585274	Middle	5411	10022	0.5399121931750149	Middle
Head-SCC::SP32742	Head-SCC	0.9905741093371971	0.33303423686151085	Low	10040	9886	1.0155775844628767	High
Head-SCC::SP30843	Head-SCC	0.9431521626082243	0.9087345151361226	Middle	1624	9984	0.16266025641025642	Middle
Head-SCC::SP31190	Head-SCC	0.9562460113072428	0.7294023091301312	Middle	3711	10134	0.36619301361752515	Middle
Head-SCC::SP30077	Head-SCC	0.9700793176264363	0.5012529722730541	Middle	7028	9935	0.7073980875691998	High
Head-SCC::SP32694	Head-SCC	0.9857230255750238	0.43438172975347233	Low	7591	9974	0.7610788048927211	High
Head-SCC::SP33094	Head-SCC	0.9472445402347787	0.6070685005509723	Middle	4767	10005	0.4764617691154423	Middle
Head-SCC::SP30803	Head-SCC	0.9991236003128459	0.23178455793355918	Low	23718	9883	2.399878579378731	High
Head-SCC::SP30675	Head-SCC	0.9886307495419588	0.43639083687684643	Low	12200	10085	1.2097174020823005	High
Head-SCC::SP31854	Head-SCC	0.9931812992935811	0.38082990680099793	Low	11239	10134	1.109038879021117	High
Head-SCC::SP30213	Head-SCC	0.9854209433866709	0.34688315593739494	Low	3759	10065	0.3734724292101341	Middle
Head-SCC::SP117932	Head-SCC	0.9664168207325958	0.4755938854039556	Low	5634	10053	0.5604297224709042	Middle
Head-SCC::SP117376	Head-SCC	0.9633516898063464	0.8071114428277344	Middle	3507	9778	0.35866230312947434	Middle
Head-SCC::SP117408	Head-SCC	0.9525794920620323	0.5982115390545892	Middle	2059	9927	0.20741412309861992	Middle
Head-SCC::SP117509	Head-SCC	0.9749152835798497	0.47429274004300864	Low	6995	9878	0.7081392994533307	High
Head-SCC::SP117482	Head-SCC	0.9945667239282117	0.317299566851255	Low	10838	9997	1.0841252375712713	High
Head-SCC::SP117003	Head-SCC	0.9654904074027056	0.49784341402256604	Middle	5065	9956	0.508738449176376	Middle
Kidney-ChRCC::SP123975	Kidney-ChRCC	0.9966941222289186	0.9270930315977948	Middle	26398	9874	2.673485922625076	High
Kidney-ChRCC::SP123972	Kidney-ChRCC	0.9343537697236963	0.6661322808785491	Middle	1711	9860	0.17352941176470588	Middle
Kidney-ChRCC::SP123884	Kidney-ChRCC	0.9123341459241427	0.897802045231519	Middle	965	10029	0.09622095921826702	Middle
Kidney-ChRCC::SP123897	Kidney-ChRCC	0.9375065978657687	0.9636433807150342	High	933	10133	0.09207539721701372	Middle
Kidney-ChRCC::SP123890	Kidney-ChRCC	0.9142764732602757	0.8809000453457583	Middle	452	9984	0.045272435897435896	Middle
Kidney-ChRCC::SP123836	Kidney-ChRCC	0.9077172476911909	0.9201880249539545	Middle	977	10072	0.09700158856235107	Middle
Kidney-RCC::SP36498	Kidney-RCC	0.9440202299805843	0.5567823294935357	Middle	1262	9982	0.1264275696253256	Middle
Kidney-RCC::SP37516	Kidney-RCC	0.9746179845279992	0.607467703073993	Middle	1200	10004	0.11995201919232307	Middle
Kidney-RCC::SP39997	Kidney-RCC	0.9563598963505765	0.6088092221287136	Middle	1061	9878	0.10741040696497267	Middle
Kidney-RCC::SP35617	Kidney-RCC	0.9393461556399781	0.6182088605456861	Middle	1981	9964	0.19881573665194702	Middle
Kidney-RCC::SP39907	Kidney-RCC	0.9549727939542221	0.6019582690768147	Middle	1547	10112	0.1529865506329114	Middle
Kidney-RCC::SP40736	Kidney-RCC	0.9420125483912289	0.7035733808447445	Middle	1417	10035	0.1412057797708022	Middle
Kidney-RCC::SP42154	Kidney-RCC	0.9060815250481142	0.7160126525490135	Middle	2038	9945	0.2049270990447461	Middle
Kidney-RCC::SP39594	Kidney-RCC	0.9317407048703007	0.5681613597270667	Middle	1180	9908	0.11909568025837707	Middle
Kidney-RCC::SP41453	Kidney-RCC	0.9574953243274684	0.6613744469333981	Middle	1082	9955	0.10868910095429432	Middle
Kidney-RCC::SP34452	Kidney-RCC	0.9760684270955464	0.5245425649721555	Middle	2203	10056	0.21907319013524265	Middle
Kidney-RCC::SP37970	Kidney-RCC	0.9346039698710022	0.7093386714897173	Middle	1853	10126	0.1829942721706498	Middle
Kidney-RCC::SP34186	Kidney-RCC	0.9255820097292791	0.6806945842181455	Middle	1963	9843	0.19943106776389313	Middle
Kidney-RCC::SP37903	Kidney-RCC	0.9549495799520615	0.5393432743890696	Middle	2078	9927	0.20932809509418757	Middle
Kidney-RCC::SP36586	Kidney-RCC	0.9047434374957118	0.6547720595328183	Middle	995	10059	0.09891639327965006	Middle
Kidney-RCC::SP34431	Kidney-RCC	0.9214249423610147	0.5930676237870756	Middle	679	10105	0.06719445818901534	Middle
Kidney-RCC::SP37432	Kidney-RCC	0.9425657613128019	0.6980742476560838	Middle	1558	10011	0.15562880831085807	Middle
Kidney-RCC::SP35989	Kidney-RCC	0.9478299471188922	0.5765642806437499	Middle	1040	9959	0.1044281554372929	Middle
Kidney-RCC::SP39102	Kidney-RCC	0.9337317420182595	0.6826481423367114	Middle	1457	9992	0.1458166533226581	Middle
Kidney-RCC::SP34493	Kidney-RCC	0.9586014359532941	0.6949844873391473	Middle	1241	10097	0.12290779439437456	Middle
Kidney-RCC::SP36036	Kidney-RCC	0.9070234333762532	0.6560264532014806	Middle	1117	9832	0.1136086248982913	Middle
Kidney-RCC::SP35951	Kidney-RCC	0.9510524243249608	0.6522065890122739	Middle	1946	10021	0.19419219638758606	Middle
Kidney-RCC::SP39248	Kidney-RCC	0.9179042021437744	0.6287522850185155	Middle	1333	9931	0.13422616050750177	Middle
Kidney-RCC::SP34246	Kidney-RCC	0.93910290057191	0.5744503580745891	Middle	1572	10065	0.15618479880774963	Middle
Kidney-RCC::SP35412	Kidney-RCC	0.9516936294030364	0.6297653057266072	Middle	1776	9902	0.17935770551403757	Middle
Kidney-RCC::SP39298	Kidney-RCC	0.9844226507769265	0.5458350982719276	Middle	1956	10002	0.19556088782243553	Middle
Kidney-RCC::SP38044	Kidney-RCC	0.946930579636674	0.7498651780089955	Middle	1834	10094	0.18169209431345354	Middle
Kidney-RCC::SP38271	Kidney-RCC	0.9280325754995654	0.620334502452308	Middle	1573	10002	0.15726854629074186	Middle
Kidney-RCC::SP34191	Kidney-RCC	0.9226854393804205	0.6148718836381106	Middle	1296	9985	0.12979469203805707	Middle
Kidney-RCC::SP40047	Kidney-RCC	0.9055659257533293	0.7194720358224264	Middle	1793	9881	0.18145936646088454	Middle
Kidney-RCC::SP39349	Kidney-RCC	0.9312453390119307	0.6444949854672151	Middle	1162	9858	0.11787380807466018	Middle
Kidney-RCC::SP37369	Kidney-RCC	0.9295351937040184	0.6280135857766664	Middle	835	10072	0.08290309769658459	Middle
Kidney-RCC::SP38759	Kidney-RCC	0.9733481528779648	0.7373333518433001	Middle	2275	9829	0.23145793061349068	Middle
Kidney-RCC::SP36218	Kidney-RCC	0.9538969243196951	0.650501873973857	Middle	1125	10099	0.11139716803643925	Middle
Kidney-RCC::SP43510	Kidney-RCC	0.9127752116241366	0.5343484955563322	Middle	824	9979	0.0825734041487123	Middle
Kidney-RCC::SP43770	Kidney-RCC	0.9143799368001896	0.6654884257872103	Middle	1203	10036	0.1198684734954165	Middle
Kidney-RCC::SP43651	Kidney-RCC	0.9406480477717157	0.6753722856479194	Middle	2072	9845	0.21046216353478922	Middle
Kidney-RCC::SP106656	Kidney-RCC	0.9690055802675839	0.5549113385131536	Middle	1160	10094	0.1149197543094908	Middle
Kidney-RCC::SP97249	Kidney-RCC	0.9475803405043104	0.7353280692935154	Middle	2057	10127	0.20312037128468452	Middle
Kidney-RCC::SP106638	Kidney-RCC	0.9772017102899072	0.5115649362417075	Middle	1796	9943	0.1806295886553354	Middle
Kidney-RCC::SP97161	Kidney-RCC	0.9533462789218893	0.5633047243039804	Middle	1448	9976	0.14514835605453089	Middle
Kidney-RCC::SP43696	Kidney-RCC	0.9506010357100516	0.5243504561261443	Middle	1480	10091	0.14666534535724904	Middle
Kidney-RCC::SP97113	Kidney-RCC	0.9015236109133329	0.5858401323230469	Middle	1127	9983	0.11289191625763799	Middle
Kidney-RCC::SP97124	Kidney-RCC	0.9757451198314677	0.499867687545575	Middle	1726	9944	0.1735720032180209	Middle
Kidney-RCC::SP43808	Kidney-RCC	0.9180355348308082	0.5992948841103827	Middle	793	10234	0.07748680867695916	Middle
Kidney-RCC::SP43822	Kidney-RCC	0.9729345982351794	0.6890935649428405	Middle	1610	9829	0.16380099704954726	Middle
Kidney-RCC::SP97258	Kidney-RCC	0.9674787187240662	0.48574284013330526	Middle	1123	9951	0.11285297960004019	Middle
Kidney-RCC::SP97194	Kidney-RCC	0.9860723205998336	0.6114562613393022	Middle	2210	9988	0.2212655186223468	Middle
Kidney-RCC::SP109470	Kidney-RCC	0.9664422486463591	0.5954380006423851	Middle	1847	9899	0.18658450348520053	Middle
Kidney-RCC::SP97278	Kidney-RCC	0.975769020591164	0.5695352910067338	Middle	1294	10143	0.12757566794833874	Middle
Kidney-RCC::SP109544	Kidney-RCC	0.966285742259346	0.7411578073753639	Middle	1266	9976	0.12690457097032878	Middle
Kidney-RCC::SP97104	Kidney-RCC	0.961170935608298	0.6640111792345459	Middle	1848	10034	0.1841738090492326	Middle
Kidney-RCC::SP106577	Kidney-RCC	0.9868790613929515	0.5893187715931845	Middle	1817	10088	0.18011498810467882	Middle
Kidney-RCC::SP109457	Kidney-RCC	0.9576256189716443	0.6100849068596724	Middle	1876	9904	0.1894184168012924	Middle
Kidney-RCC::SP43688	Kidney-RCC	0.9451482877559041	0.5873743438785359	Middle	936	10075	0.09290322580645162	Middle
Kidney-RCC::SP97243	Kidney-RCC	0.9505485235642407	0.6054931541555194	Middle	1151	10093	0.11403943327058358	Middle
Kidney-RCC::SP97269	Kidney-RCC	0.9568378373052583	0.6291498833798363	Middle	1732	10167	0.1703550703255631	Middle
Kidney-RCC::SP113926	Kidney-RCC	0.9514137701265187	0.6412372014468835	Middle	731	9950	0.07346733668341708	Middle
Kidney-RCC::SP106560	Kidney-RCC	0.9495990662705676	0.6021031931182868	Middle	1062	10075	0.10540942928039702	Middle
Kidney-RCC::SP43792	Kidney-RCC	0.954894355216579	0.5529025185208618	Middle	1232	10013	0.12304004793768102	Middle
Kidney-RCC::SP106602	Kidney-RCC	0.92585832899634	0.5788516702942776	Middle	1175	9800	0.11989795918367346	Middle
Kidney-RCC::SP97145	Kidney-RCC	0.9332463134927138	0.7059678389986058	Middle	650	9931	0.06545161615144497	Middle
Kidney-RCC::SP43664	Kidney-RCC	0.9448376963518377	0.6881980921859269	Middle	1771	10104	0.17527711797307996	Middle
Kidney-RCC::SP43532	Kidney-RCC	0.9412739128690489	0.5951810627107825	Middle	1113	9952	0.11183681672025723	Middle
Kidney-RCC::SP102816	Kidney-RCC	0.9461766225005297	0.5620231214610615	Middle	1485	9947	0.14929124359103246	Middle
Kidney-RCC::SP102795	Kidney-RCC	0.9542609145405009	0.7125355963046357	Middle	2436	9989	0.24386825508058865	Middle
Kidney-RCC::SP103197	Kidney-RCC	0.9404950677950596	0.7229620618124558	Middle	1957	9903	0.19761688377259418	Middle
Kidney-RCC::SP102827	Kidney-RCC	0.9640283951740507	0.5840092284652367	Middle	1908	9986	0.1910674944922892	Middle
Kidney-RCC::SP103233	Kidney-RCC	0.9412847551128778	0.6142967930913603	Middle	1645	9975	0.1649122807017544	Middle
Kidney-RCC::SP103507	Kidney-RCC	0.9412711850888522	0.6408140305747616	Middle	1891	10023	0.18866606804349995	Middle
Kidney-RCC::SP103100	Kidney-RCC	0.963576210973272	0.633324547357466	Middle	1299	9907	0.1311194105178157	Middle
Kidney-RCC::SP103416	Kidney-RCC	0.9502431470048253	0.6841204513383147	Middle	1682	9802	0.17159763313609466	Middle
Kidney-RCC::SP102759	Kidney-RCC	0.9634381178248662	0.6156587686070859	Middle	2013	10040	0.2004980079681275	Middle
Kidney-RCC::SP102741	Kidney-RCC	0.9458042680359622	0.5832309199291872	Middle	1768	10117	0.17475536226153998	Middle
Kidney-RCC::SP103826	Kidney-RCC	0.948661616376147	0.553797146487494	Middle	940	9909	0.0948632556261984	Middle
Kidney-RCC::SP103706	Kidney-RCC	0.9724810309147522	0.5336428816521928	Middle	1694	10040	0.16872509960159363	Middle
Kidney-RCC::SP102897	Kidney-RCC	0.9592435620093732	0.9030079106327009	Middle	11741	9887	1.1875189642965511	High
Kidney-RCC::SP102881	Kidney-RCC	0.9399082043481944	0.6688267889034789	Middle	1691	9794	0.17265672860935266	Middle
Kidney-RCC::SP102929	Kidney-RCC	0.9616349419670751	0.6264633123844177	Middle	1340	9979	0.13428199218358552	Middle
Kidney-RCC::SP103844	Kidney-RCC	0.935422246723142	0.5596601367679308	Middle	1128	10048	0.11226114649681529	Middle
Kidney-RCC::SP103128	Kidney-RCC	0.95556730132801	0.5278957514782049	Middle	1473	9903	0.14874280521054226	Middle
Kidney-RCC::SP103300	Kidney-RCC	0.9657383451809137	0.5456004830406934	Middle	1659	10011	0.16571771051842973	Middle
Kidney-RCC::SP103057	Kidney-RCC	0.9725910203151455	0.4958791107581485	Middle	1711	9922	0.17244507155815358	Middle
Kidney-RCC::SP102783	Kidney-RCC	0.9378781718819464	0.6026126952135005	Middle	2540	10212	0.24872698785742264	Middle
Kidney-RCC::SP103080	Kidney-RCC	0.946180447815987	0.579775337086892	Middle	2496	9942	0.2510561255280628	Middle
Kidney-RCC::SP103436	Kidney-RCC	0.9522130148415271	0.6766545247391762	Middle	1319	9938	0.132722881867579	Middle
Kidney-RCC::SP102804	Kidney-RCC	0.9170454645156609	0.6427530290745352	Middle	1870	9953	0.18788305033658192	Middle
Kidney-RCC::SP102957	Kidney-RCC	0.9591074854788463	0.5576801539528755	Middle	1789	9978	0.1792944477851273	Middle
Kidney-RCC::SP102873	Kidney-RCC	0.9105271931910747	0.6552538000222615	Middle	1424	10090	0.14112983151635283	Middle
Kidney-RCC::SP103213	Kidney-RCC	0.948434157184328	0.6995737700224094	Middle	1032	9939	0.10383338364020525	Middle
Kidney-RCC::SP103261	Kidney-RCC	0.9654262208955452	0.5539725281271474	Middle	2265	10022	0.22600279385352226	Middle
Kidney-RCC::SP103156	Kidney-RCC	0.9529000518360575	0.6163865495418086	Middle	1582	9957	0.15888319775032642	Middle
Kidney-RCC::SP103288	Kidney-RCC	0.9122233427667135	0.6319689790568158	Middle	944	10079	0.0936600853259252	Middle
Kidney-RCC::SP103444	Kidney-RCC	0.9011587988135382	0.668132501318649	Middle	1418	9919	0.14295795947172094	Middle
Kidney-RCC::SP103685	Kidney-RCC	0.9545328682818722	0.5936599045770193	Middle	1286	9890	0.13003033367037412	Middle
Kidney-RCC::SP103140	Kidney-RCC	0.9521137717153687	0.5153214875824231	Middle	1720	9899	0.17375492473987272	Middle
Kidney-RCC::SP103673	Kidney-RCC	0.9175035806025837	0.6400709981573995	Middle	1654	9968	0.16593097913322633	Middle
Kidney-RCC::SP102839	Kidney-RCC	0.9038472352602605	0.7202043821891022	Middle	1497	9985	0.1499248873309965	Middle
Kidney-RCC::SP103245	Kidney-RCC	0.9732717464534741	0.7249155828394341	Middle	2146	10087	0.21274908297809061	Middle
Kidney-RCC::SP103408	Kidney-RCC	0.9512086896087641	0.674811895317301	Middle	1681	9916	0.16952400161355385	Middle
Kidney-RCC::SP103021	Kidney-RCC	0.9548623035311102	0.6010887482317258	Middle	1534	10010	0.15324675324675324	Middle
Kidney-RCC::SP103679	Kidney-RCC	0.9288158032402638	0.6343961864161745	Middle	1438	9935	0.1447408152994464	Middle
Kidney-RCC::SP103065	Kidney-RCC	0.9794882104908612	0.5991372082680338	Middle	1884	9953	0.18928966140862052	Middle
Kidney-RCC::SP102965	Kidney-RCC	0.9313690879538198	0.6300496209620702	Middle	1310	9903	0.1322831465212562	Middle
Kidney-RCC::SP103221	Kidney-RCC	0.9736987664592733	0.5925481822568232	Middle	2107	10177	0.2070354721430677	Middle
Kidney-RCC::SP103547	Kidney-RCC	0.9594454962813592	0.7414866460431642	Middle	1698	10147	0.16734010052232187	Middle
Kidney-RCC::SP102973	Kidney-RCC	0.9795089208699987	0.5528627382204925	Middle	2102	9946	0.21134124271063745	Middle
Kidney-RCC::SP103515	Kidney-RCC	0.9624313715736244	0.5810768578671361	Middle	2041	9983	0.20444756085345087	Middle
Kidney-RCC::SP103730	Kidney-RCC	0.9680404429010829	0.6745429511536271	Middle	1733	10074	0.17202700019853087	Middle
Kidney-RCC::SP103535	Kidney-RCC	0.960605045466465	0.5784988993435921	Middle	2940	10067	0.29204330982417803	Middle
Kidney-RCC::SP103483	Kidney-RCC	0.9186379042723634	0.6655859212245692	Middle	936	9902	0.09452635831145223	Middle
Kidney-RCC::SP103428	Kidney-RCC	0.9672504692373833	0.5960218396146464	Middle	1736	9850	0.17624365482233503	Middle
Kidney-RCC::SP102755	Kidney-RCC	0.9753903427087007	0.5137653899484058	Middle	2387	10059	0.2372999304105776	Middle
Kidney-RCC::SP103694	Kidney-RCC	0.9741396608258226	0.5930118454180122	Middle	2443	10027	0.24364216615139125	Middle
Kidney-RCC::SP103595	Kidney-RCC	0.9600023610493378	0.6238628798912	Middle	1405	9912	0.14174737691686845	Middle
Kidney-RCC::SP103396	Kidney-RCC	0.936328463551964	0.5238521751244885	Middle	1062	10163	0.10449670372921381	Middle
Kidney-RCC::SP102716	Kidney-RCC	0.9209875909560439	0.6281265280060726	Middle	882	10095	0.08736998514115898	Middle
Kidney-RCC::SP102733	Kidney-RCC	0.9647472999823214	0.6231648460658379	Middle	1302	9962	0.13069664725958643	Middle
Kidney-RCC::SP102989	Kidney-RCC	0.9490528861241982	0.639448810789244	Middle	2149	10015	0.2145781328007988	Middle
Kidney-RCC::SP103603	Kidney-RCC	0.95960502748567	0.6826294683028923	Middle	2003	10145	0.19743716116313456	Middle
Kidney-RCC::SP102921	Kidney-RCC	0.9402339489259555	0.6035490900412264	Middle	1101	9950	0.1106532663316583	Middle
Kidney-RCC::SP103742	Kidney-RCC	0.9411893716295237	0.5821338447881529	Middle	1728	10023	0.17240347201436695	Middle
Kidney-RCC::SP103523	Kidney-RCC	0.9364659583828459	0.6074783133916261	Middle	1049	10082	0.1040468161079151	Middle
Kidney-RCC::SP103575	Kidney-RCC	0.959806822183185	0.649155321160229	Middle	2632	10048	0.2619426751592357	Middle
Kidney-RCC::SP103045	Kidney-RCC	0.9391447170000509	0.6379606145813792	Middle	1437	9749	0.1473997333059801	Middle
Kidney-RCC::SP103455	Kidney-RCC	0.9569653265461817	0.7355398887970133	Middle	2370	9925	0.23879093198992443	Middle
Kidney-RCC::SP103856	Kidney-RCC	0.9339399081845519	0.6404802734503507	Middle	953	9963	0.09565391950215799	Middle
Liver-HCC::SP97749	Liver-HCC	0.9518447185302097	0.5527593074303618	Middle	2037	10084	0.20200317334391116	Middle
Liver-HCC::SP49235	Liver-HCC	0.9545602411138896	0.564014082067924	Middle	2225	10086	0.2206028157842554	Middle
Liver-HCC::SP50177	Liver-HCC	0.9786861111304064	0.5514148776962413	Middle	2481	10009	0.24787691078029772	Middle
Liver-HCC::SP97775	Liver-HCC	0.9938073470791537	0.49665058698170583	Middle	4718	9930	0.4751258811681772	Middle
Liver-HCC::SP97685	Liver-HCC	0.9684707346339344	0.5456660440966026	Middle	1921	10019	0.1917357021658848	Middle
Liver-HCC::SP97747	Liver-HCC	0.9754219215940743	0.5634820590357495	Middle	2216	9953	0.22264643825982117	Middle
Liver-HCC::SP97771	Liver-HCC	0.9958228220498682	0.39513535283490525	Low	8460	10006	0.8454927043773736	High
Liver-HCC::SP97681	Liver-HCC	0.9722303326426578	0.5472364245836567	Middle	2949	10118	0.29146076299663964	Middle
Liver-HCC::SP98082	Liver-HCC	0.9805147754500947	0.5725613456751356	Middle	2420	10008	0.24180655475619503	Middle
Liver-HCC::SP49334	Liver-HCC	0.9841592117195685	0.5662843466913109	Middle	2002	9980	0.2006012024048096	Middle
Liver-HCC::SP49124	Liver-HCC	0.9924382799400754	0.5072286075153429	Middle	3249	10054	0.3231549631987269	Middle
Liver-HCC::SP115501	Liver-HCC	0.9836342959787306	0.6442780308349514	Middle	2140	10019	0.21359417107495757	Middle
Liver-HCC::SP98305	Liver-HCC	0.9826920345279542	0.6312323439440605	Middle	3529	9986	0.3533947526537152	Middle
Liver-HCC::SP49247	Liver-HCC	0.9787199215323761	0.5230149962033487	Middle	3064	9995	0.30655327663831916	Middle
Liver-HCC::SP49328	Liver-HCC	0.9778468959220871	0.5141560248005405	Middle	2589	9840	0.263109756097561	Middle
Liver-HCC::SP98092	Liver-HCC	0.949145413828967	0.6770928614132697	Middle	1953	10028	0.1947546868767451	Middle
Liver-HCC::SP49417	Liver-HCC	0.982490257979952	0.5360440865490771	Middle	3010	9998	0.30106021204240846	Middle
Liver-HCC::SP49187	Liver-HCC	0.9801654704351868	0.5151198012747455	Middle	2659	9958	0.26702149025908817	Middle
Liver-HCC::SP49157	Liver-HCC	0.9845870848360164	0.4632789650781636	Low	3429	9998	0.3429685937187438	Middle
Liver-HCC::SP49379	Liver-HCC	0.9760043382481804	0.5244628024754897	Middle	2856	10062	0.283840190816935	Middle
Liver-HCC::SP49541	Liver-HCC	0.9847356827823037	0.5831244986395551	Middle	3145	10048	0.31299761146496813	Middle
Liver-HCC::SP98164	Liver-HCC	0.9946273855580278	0.5083266172015111	Middle	3963	10034	0.39495714570460433	Middle
Liver-HCC::SP49481	Liver-HCC	0.9272231263560846	0.491489661330171	Middle	692	10066	0.06874627458772103	Middle
Liver-HCC::SP98078	Liver-HCC	0.9884907210264429	0.4992924966494168	Middle	3376	9981	0.3382426610560064	Middle
Liver-HCC::SP106677	Liver-HCC	0.9788124009534446	0.5613875073220742	Middle	2100	10015	0.20968547179231153	Middle
Liver-HCC::SP106743	Liver-HCC	0.9392841141097432	0.6042129938668084	Middle	700	9886	0.07080720210398543	Middle
Liver-HCC::SP98359	Liver-HCC	0.9605266506690971	0.6721086832374601	Middle	2366	9857	0.24003246423861216	Middle
Liver-HCC::SP98192	Liver-HCC	0.906821197586066	0.7627854819011082	Middle	1325	9948	0.13319260152794532	Middle
Liver-HCC::SP98053	Liver-HCC	0.9885626212290761	0.5015064919261784	Middle	3150	10058	0.313183535494134	Middle
Liver-HCC::SP106631	Liver-HCC	0.9903561051889611	0.47654601321053525	Low	3296	10047	0.3280581268040211	Middle
Liver-HCC::SP49551	Liver-HCC	0.9869313453175542	0.5770326352754386	Middle	2392	10061	0.2377497266673293	Middle
Liver-HCC::SP49651	Liver-HCC	0.9403021747061084	0.6322387341096452	Middle	1989	9849	0.20194943649101432	Middle
Liver-HCC::SP98265	Liver-HCC	0.9866546722054763	0.5429226102393369	Middle	4989	9998	0.498999799959992	Middle
Liver-HCC::SP98297	Liver-HCC	0.9915266151283586	0.495387669622503	Middle	3445	10052	0.34271786709112617	Middle
Liver-HCC::SP98289	Liver-HCC	0.9848342228560999	0.5026581188652985	Middle	2945	9957	0.29577181882093	Middle
Liver-HCC::SP115498	Liver-HCC	0.9829159769260605	0.46797081824223846	Low	4749	10125	0.46903703703703703	Middle
Liver-HCC::SP98096	Liver-HCC	0.9854004109019872	0.4889679345054754	Middle	3738	10119	0.3694040913133709	Middle
Liver-HCC::SP49114	Liver-HCC	0.9926678775121385	0.46325971898898677	Low	4772	10081	0.4733657375260391	Middle
